elenco_id,video_owner,giocatore,punti_totali,punteggi_singole_gare,num_gare,titolo,video_id,link,upload_date
155,Rohn,JTaz,38,"7,12,7,12",4,"SDROGO CORSE di HALLOWEEN - ROHN IMBROGLIA E VIENE SMASCHERATO?! w/ROHN,DREAD,GABBO,DELUX e JTAZ",extcj7LK0gI,https://www.youtube.com/watch?v=extcj7LK0gI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=11,20250112
155,Rohn,Delux,37,"12,7,8,10",4,"SDROGO CORSE di HALLOWEEN - ROHN IMBROGLIA E VIENE SMASCHERATO?! w/ROHN,DREAD,GABBO,DELUX e JTAZ",extcj7LK0gI,https://www.youtube.com/watch?v=extcj7LK0gI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=11,20250112
155,Rohn,Dread,30,"8,10,12,0",4,"SDROGO CORSE di HALLOWEEN - ROHN IMBROGLIA E VIENE SMASCHERATO?! w/ROHN,DREAD,GABBO,DELUX e JTAZ",extcj7LK0gI,https://www.youtube.com/watch?v=extcj7LK0gI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=11,20250112
155,Rohn,Gabbo,28,"10,8,10,0",4,"SDROGO CORSE di HALLOWEEN - ROHN IMBROGLIA E VIENE SMASCHERATO?! w/ROHN,DREAD,GABBO,DELUX e JTAZ",extcj7LK0gI,https://www.youtube.com/watch?v=extcj7LK0gI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=11,20250112
156,Delux,Delux,45,"8,15,12,10",4,MAI STATI COSI ARRABBIATI! - WELCOME TO ADDOBBOLAND #30,NENwDb7-ZKg,https://www.youtube.com/watch?v=NENwDb7-ZKg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=12,20250113
156,Delux,Rohn,42,"15,10,10,7",4,MAI STATI COSI ARRABBIATI! - WELCOME TO ADDOBBOLAND #30,NENwDb7-ZKg,https://www.youtube.com/watch?v=NENwDb7-ZKg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=12,20250113
156,Delux,Gabbo,42,"12,0,15,15",4,MAI STATI COSI ARRABBIATI! - WELCOME TO ADDOBBOLAND #30,NENwDb7-ZKg,https://www.youtube.com/watch?v=NENwDb7-ZKg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=12,20250113
156,Delux,Mollu,31,"7,12,0,12",4,MAI STATI COSI ARRABBIATI! - WELCOME TO ADDOBBOLAND #30,NENwDb7-ZKg,https://www.youtube.com/watch?v=NENwDb7-ZKg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=12,20250113
156,Delux,Masseo,22,"6,8,8,0",4,MAI STATI COSI ARRABBIATI! - WELCOME TO ADDOBBOLAND #30,NENwDb7-ZKg,https://www.youtube.com/watch?v=NENwDb7-ZKg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=12,20250113
156,Delux,Dread,18,"10,0,0,8",4,MAI STATI COSI ARRABBIATI! - WELCOME TO ADDOBBOLAND #30,NENwDb7-ZKg,https://www.youtube.com/watch?v=NENwDb7-ZKg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=12,20250113
157,Masseo,Gabbo,42,"15,15,0,12",4,GHSBR CORSE FATATE 🧚‍♀️,dIiZrO_x2iE,https://www.youtube.com/watch?v=dIiZrO_x2iE&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=13,20250114
157,Masseo,Dread,40,"10,12,10,8",4,GHSBR CORSE FATATE 🧚‍♀️,dIiZrO_x2iE,https://www.youtube.com/watch?v=dIiZrO_x2iE&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=13,20250114
157,Masseo,Mollu,33,"8,10,0,15",4,GHSBR CORSE FATATE 🧚‍♀️,dIiZrO_x2iE,https://www.youtube.com/watch?v=dIiZrO_x2iE&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=13,20250114
157,Masseo,Rohn,30,"12,6,12,0",4,GHSBR CORSE FATATE 🧚‍♀️,dIiZrO_x2iE,https://www.youtube.com/watch?v=dIiZrO_x2iE&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=13,20250114
157,Masseo,Delux,30,"7,8,15,0",4,GHSBR CORSE FATATE 🧚‍♀️,dIiZrO_x2iE,https://www.youtube.com/watch?v=dIiZrO_x2iE&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=13,20250114
157,Masseo,Masseo,17,"0,7,0,10",4,GHSBR CORSE FATATE 🧚‍♀️,dIiZrO_x2iE,https://www.youtube.com/watch?v=dIiZrO_x2iE&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=13,20250114
158,Gabbo,Rohn,44,"12,10,12,10",4,LE SDROGO CORSE piu DIFFICILI da PUBBLICARE da quando ho memoria,pmRl7DvLveo,https://www.youtube.com/watch?v=pmRl7DvLveo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=14&t=27s,20250115
158,Gabbo,Masseo,37,"10,8,7,12",4,LE SDROGO CORSE piu DIFFICILI da PUBBLICARE da quando ho memoria,pmRl7DvLveo,https://www.youtube.com/watch?v=pmRl7DvLveo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=14&t=27s,20250115
158,Gabbo,Delux,36,"0,6,15,15",4,LE SDROGO CORSE piu DIFFICILI da PUBBLICARE da quando ho memoria,pmRl7DvLveo,https://www.youtube.com/watch?v=pmRl7DvLveo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=14&t=27s,20250115
158,Gabbo,Gabbo,27,"7,12,8,0",4,LE SDROGO CORSE piu DIFFICILI da PUBBLICARE da quando ho memoria,pmRl7DvLveo,https://www.youtube.com/watch?v=pmRl7DvLveo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=14&t=27s,20250115
159,Masseo,Mollu,50,"10,15,10,15",4,Le GHSBR CORSE più AFFOLLATE di SEMPRE Ⓜ️ [ilMasseo],fgL5IxRwvhI,https://www.youtube.com/watch?v=fgL5IxRwvhI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=15,20250116
159,Masseo,Masseo,40,"12,12,6,10",4,Le GHSBR CORSE più AFFOLLATE di SEMPRE Ⓜ️ [ilMasseo],fgL5IxRwvhI,https://www.youtube.com/watch?v=fgL5IxRwvhI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=15,20250116
159,Masseo,Delux,30,"0,10,12,8",4,Le GHSBR CORSE più AFFOLLATE di SEMPRE Ⓜ️ [ilMasseo],fgL5IxRwvhI,https://www.youtube.com/watch?v=fgL5IxRwvhI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=15,20250116
159,Masseo,Dread,30,"15,8,7,0",4,Le GHSBR CORSE più AFFOLLATE di SEMPRE Ⓜ️ [ilMasseo],fgL5IxRwvhI,https://www.youtube.com/watch?v=fgL5IxRwvhI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=15,20250116
159,Masseo,Gabbo,27,"0,0,15,12",4,Le GHSBR CORSE più AFFOLLATE di SEMPRE Ⓜ️ [ilMasseo],fgL5IxRwvhI,https://www.youtube.com/watch?v=fgL5IxRwvhI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=15,20250116
159,Masseo,Rohn,14,"0,6,8,0",4,Le GHSBR CORSE più AFFOLLATE di SEMPRE Ⓜ️ [ilMasseo],fgL5IxRwvhI,https://www.youtube.com/watch?v=fgL5IxRwvhI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=15,20250116
159,Masseo,JTaz,7,"0,0,7,0",4,Le GHSBR CORSE più AFFOLLATE di SEMPRE Ⓜ️ [ilMasseo],fgL5IxRwvhI,https://www.youtube.com/watch?v=fgL5IxRwvhI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=15,20250116
160,Dread,Delux,49,"15,12,10,12",4,"SDROGO CORSE RITARDATARIE con Dread, Rohn, Gabbo, Delux, JTaz",VKVL1S3cSqo,https://www.youtube.com/watch?v=VKVL1S3cSqo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=16&t=37s,20250117
160,Dread,Gabbo,44,"12,10,15,7",4,"SDROGO CORSE RITARDATARIE con Dread, Rohn, Gabbo, Delux, JTaz",VKVL1S3cSqo,https://www.youtube.com/watch?v=VKVL1S3cSqo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=16&t=37s,20250117
160,Dread,Dread,43,"8,8,12,15",4,"SDROGO CORSE RITARDATARIE con Dread, Rohn, Gabbo, Delux, JTaz",VKVL1S3cSqo,https://www.youtube.com/watch?v=VKVL1S3cSqo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=16&t=37s,20250117
160,Dread,Rohn,40,"10,15,7,8",4,"SDROGO CORSE RITARDATARIE con Dread, Rohn, Gabbo, Delux, JTaz",VKVL1S3cSqo,https://www.youtube.com/watch?v=VKVL1S3cSqo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=16&t=37s,20250117
160,Dread,JTaz,32,"7,7,8,10",4,"SDROGO CORSE RITARDATARIE con Dread, Rohn, Gabbo, Delux, JTaz",VKVL1S3cSqo,https://www.youtube.com/watch?v=VKVL1S3cSqo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=16&t=37s,20250117
161,Masseo,Mollu,45,"10,12,8,15",4,GHSBR CORSE del DEGHEJO 👹,1KcLFtjWXKw,https://www.youtube.com/watch?v=1KcLFtjWXKw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=17&t=991s,20250118
161,Masseo,Rohn,38,"8,8,12,10",4,GHSBR CORSE del DEGHEJO 👹,1KcLFtjWXKw,https://www.youtube.com/watch?v=1KcLFtjWXKw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=17&t=991s,20250118
161,Masseo,Masseo,35,"15,10,10,0",4,GHSBR CORSE del DEGHEJO 👹,1KcLFtjWXKw,https://www.youtube.com/watch?v=1KcLFtjWXKw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=17&t=991s,20250118
161,Masseo,JTaz,35,"15,0,15,8",4,GHSBR CORSE del DEGHEJO 👹,1KcLFtjWXKw,https://www.youtube.com/watch?v=1KcLFtjWXKw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=17&t=991s,20250118
161,Masseo,Dread,34,"0,15,7,12",4,GHSBR CORSE del DEGHEJO 👹,1KcLFtjWXKw,https://www.youtube.com/watch?v=1KcLFtjWXKw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=17&t=991s,20250118
162,Masseo,Delux,50,"8,12,15,15",4,GHSBR CORSE NATALIZIE 🎄🎅🏻🛷,1-37_zgEGSw,https://www.youtube.com/watch?v=1-37_zgEGSw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=18,20250119
162,Masseo,Masseo,47,"15,10,12,10",4,GHSBR CORSE NATALIZIE 🎄🎅🏻🛷,1-37_zgEGSw,https://www.youtube.com/watch?v=1-37_zgEGSw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=18,20250119
162,Masseo,Rohn,37,"10,15,0,12",4,GHSBR CORSE NATALIZIE 🎄🎅🏻🛷,1-37_zgEGSw,https://www.youtube.com/watch?v=1-37_zgEGSw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=18,20250119
162,Masseo,JTaz,15,"7,0,8,0",4,GHSBR CORSE NATALIZIE 🎄🎅🏻🛷,1-37_zgEGSw,https://www.youtube.com/watch?v=1-37_zgEGSw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=18,20250119
162,Masseo,Gabbo,12,"12,0,0,0",4,GHSBR CORSE NATALIZIE 🎄🎅🏻🛷,1-37_zgEGSw,https://www.youtube.com/watch?v=1-37_zgEGSw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=18,20250119
162,Masseo,Dread,10,"0,0,10,0",4,GHSBR CORSE NATALIZIE 🎄🎅🏻🛷,1-37_zgEGSw,https://www.youtube.com/watch?v=1-37_zgEGSw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=18,20250119
163,Rohn,Delux,54,"15,12,15,12",4,SDROGO CORSE NATALIZIE - A NATALE [NON] SIAMO TUTTI PIU BUONI.,RoX-k3VxJpw,https://www.youtube.com/watch?v=RoX-k3VxJpw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=19,20250120
163,Rohn,Rohn,38,"8,15,7,8",4,SDROGO CORSE NATALIZIE - A NATALE [NON] SIAMO TUTTI PIU BUONI.,RoX-k3VxJpw,https://www.youtube.com/watch?v=RoX-k3VxJpw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=19,20250120
163,Rohn,JTaz,36,"12,8,10,6",4,SDROGO CORSE NATALIZIE - A NATALE [NON] SIAMO TUTTI PIU BUONI.,RoX-k3VxJpw,https://www.youtube.com/watch?v=RoX-k3VxJpw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=19,20250120
163,Rohn,Dread,35,"10,10,8,7",4,SDROGO CORSE NATALIZIE - A NATALE [NON] SIAMO TUTTI PIU BUONI.,RoX-k3VxJpw,https://www.youtube.com/watch?v=RoX-k3VxJpw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=19,20250120
163,Rohn,Masseo,29,"7,0,12,10",4,SDROGO CORSE NATALIZIE - A NATALE [NON] SIAMO TUTTI PIU BUONI.,RoX-k3VxJpw,https://www.youtube.com/watch?v=RoX-k3VxJpw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=19,20250120
163,Rohn,Gabbo,21,"0,0,6,15",4,SDROGO CORSE NATALIZIE - A NATALE [NON] SIAMO TUTTI PIU BUONI.,RoX-k3VxJpw,https://www.youtube.com/watch?v=RoX-k3VxJpw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=19,20250120
164,Gabbo,Gabbo,41,"12,12,10,7",4,LE SDROGO CORSE 'NATALIZIE' 2025,RQDaiXIOQOY,https://www.youtube.com/watch?v=RQDaiXIOQOY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=20,20250121
164,Gabbo,JTaz,38,"0,8,15,15",4,LE SDROGO CORSE 'NATALIZIE' 2025,RQDaiXIOQOY,https://www.youtube.com/watch?v=RQDaiXIOQOY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=20,20250121
164,Gabbo,Dread,35,"0,15,12,8",4,LE SDROGO CORSE 'NATALIZIE' 2025,RQDaiXIOQOY,https://www.youtube.com/watch?v=RQDaiXIOQOY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=20,20250121
164,Gabbo,Delux,33,"15,6,0,12",4,LE SDROGO CORSE 'NATALIZIE' 2025,RQDaiXIOQOY,https://www.youtube.com/watch?v=RQDaiXIOQOY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=20,20250121
164,Gabbo,Masseo,27,"10,7,0,10",4,LE SDROGO CORSE 'NATALIZIE' 2025,RQDaiXIOQOY,https://www.youtube.com/watch?v=RQDaiXIOQOY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=20,20250121
164,Gabbo,Rohn,10,"0,10,0,0",4,LE SDROGO CORSE 'NATALIZIE' 2025,RQDaiXIOQOY,https://www.youtube.com/watch?v=RQDaiXIOQOY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=20,20250121
165,Dread,Gabbo,41,"12,12,7,10",4,"SDROGO CORSE di CAPODANNO con Dread, Rohn, Gabbo, Masseo, Delux, JTaz",KqsDkS8YRMM,https://www.youtube.com/watch?v=KqsDkS8YRMM&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=21,2026011
165,Dread,Masseo,40,"0,10,15,15",4,"SDROGO CORSE di CAPODANNO con Dread, Rohn, Gabbo, Masseo, Delux, JTaz",KqsDkS8YRMM,https://www.youtube.com/watch?v=KqsDkS8YRMM&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=21,20260101
165,Dread,Dread,39,"15,7,10,7",4,"SDROGO CORSE di CAPODANNO con Dread, Rohn, Gabbo, Masseo, Delux, JTaz",KqsDkS8YRMM,https://www.youtube.com/watch?v=KqsDkS8YRMM&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=21,20260101
165,Dread,Delux,38,"10,8,12,8",4,"SDROGO CORSE di CAPODANNO con Dread, Rohn, Gabbo, Masseo, Delux, JTaz",KqsDkS8YRMM,https://www.youtube.com/watch?v=KqsDkS8YRMM&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=21,20260101
165,Dread,Rohn,35,"0,15,8,12",4,"SDROGO CORSE di CAPODANNO con Dread, Rohn, Gabbo, Masseo, Delux, JTaz",KqsDkS8YRMM,https://www.youtube.com/watch?v=KqsDkS8YRMM&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=21,20260101
165,Dread,JTaz,18,"0,6,6,6",4,"SDROGO CORSE di CAPODANNO con Dread, Rohn, Gabbo, Masseo, Delux, JTaz",KqsDkS8YRMM,https://www.youtube.com/watch?v=KqsDkS8YRMM&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=21,20260101
166,Rohn,Mollu,46,"15,6,15,10",4,"SDROGO CORSE IN UNA VALLE DI LACRIME con ROHN,DREAD,GABBO,DELUX,MOLLU e IL MASSEO",HPX2BXzXxR8,https://www.youtube.com/watch?v=HPX2BXzXxR8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=22&t=1086s,20260102
166,Rohn,Delux,39,"10,12,10,7",4,"SDROGO CORSE IN UNA VALLE DI LACRIME con ROHN,DREAD,GABBO,DELUX,MOLLU e IL MASSEO",HPX2BXzXxR8,https://www.youtube.com/watch?v=HPX2BXzXxR8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=22&t=1086s,20260102
166,Rohn,Dread,35,"0,15,8,12",4,"SDROGO CORSE IN UNA VALLE DI LACRIME con ROHN,DREAD,GABBO,DELUX,MOLLU e IL MASSEO",HPX2BXzXxR8,https://www.youtube.com/watch?v=HPX2BXzXxR8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=22&t=1086s,20260102
166,Rohn,Gabbo,32,"12,8,6,6",4,"SDROGO CORSE IN UNA VALLE DI LACRIME con ROHN,DREAD,GABBO,DELUX,MOLLU e IL MASSEO",HPX2BXzXxR8,https://www.youtube.com/watch?v=HPX2BXzXxR8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=22&t=1086s,20260102
166,Rohn,Masseo,30,"0,10,12,8",4,"SDROGO CORSE IN UNA VALLE DI LACRIME con ROHN,DREAD,GABBO,DELUX,MOLLU e IL MASSEO",HPX2BXzXxR8,https://www.youtube.com/watch?v=HPX2BXzXxR8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=22&t=1086s,20260102
166,Rohn,Rohn,29,"0,7,7,15",4,"SDROGO CORSE IN UNA VALLE DI LACRIME con ROHN,DREAD,GABBO,DELUX,MOLLU e IL MASSEO",HPX2BXzXxR8,https://www.youtube.com/watch?v=HPX2BXzXxR8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=22&t=1086s,20260102
167,Delux,Delux,50,"8,15,12,15",4,LE PRIME CORSE DELL ANNO. | WELCOME TO ADDOBBOLAND #31,UzVqg1FoE-4,https://www.youtube.com/watch?v=UzVqg1FoE-4&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=23&t=838s,20260103
167,Delux,Rohn,39,"12,12,15,0",4,LE PRIME CORSE DELL ANNO. | WELCOME TO ADDOBBOLAND #31,UzVqg1FoE-4,https://www.youtube.com/watch?v=UzVqg1FoE-4&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=23&t=838s,20260103
167,Delux,Masseo,35,"15,0,10,10",4,LE PRIME CORSE DELL ANNO. | WELCOME TO ADDOBBOLAND #31,UzVqg1FoE-4,https://www.youtube.com/watch?v=UzVqg1FoE-4&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=23&t=838s,20260103
167,Delux,JTaz,35,"7,8,8,12",4,LE PRIME CORSE DELL ANNO. | WELCOME TO ADDOBBOLAND #31,UzVqg1FoE-4,https://www.youtube.com/watch?v=UzVqg1FoE-4&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=23&t=838s,20260103
167,Delux,Dread,27,"10,10,7,0",4,LE PRIME CORSE DELL ANNO. | WELCOME TO ADDOBBOLAND #31,UzVqg1FoE-4,https://www.youtube.com/watch?v=UzVqg1FoE-4&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=23&t=838s,20260103
168,Masseo,JTaz,49,"12,10,12,15",4,GHSBR CORSE DELLO SLURP 💦🏁,rgrX-2OhXAw,https://www.youtube.com/watch?v=rgrX-2OhXAw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=24,20260126
168,Masseo,Masseo,40,"10,15,15,0",4,GHSBR CORSE DELLO SLURP 💦🏁,rgrX-2OhXAw,https://www.youtube.com/watch?v=rgrX-2OhXAw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=24,20260126
168,Masseo,Delux,40,"8,12,10,10",4,GHSBR CORSE DELLO SLURP 💦🏁,rgrX-2OhXAw,https://www.youtube.com/watch?v=rgrX-2OhXAw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=24,20260126
168,Masseo,Dread,29,"15,7,7,0",4,GHSBR CORSE DELLO SLURP 💦🏁,rgrX-2OhXAw,https://www.youtube.com/watch?v=rgrX-2OhXAw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=24,20260126
168,Masseo,Rohn,28,"0,8,8,12",4,GHSBR CORSE DELLO SLURP 💦🏁,rgrX-2OhXAw,https://www.youtube.com/watch?v=rgrX-2OhXAw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=24,20260126
169,Gabbo,Gabbo,45,"12,10,8,15",4,"SDROGO CORSE MALEDUCATE con Rohn, Dread, Delux, ilMasseo",CXO2O0gcvDo,https://www.youtube.com/watch?v=CXO2O0gcvDo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=25,20260207
169,Gabbo,Delux,40,"0,15,15,10",4,"SDROGO CORSE MALEDUCATE con Rohn, Dread, Delux, ilMasseo",CXO2O0gcvDo,https://www.youtube.com/watch?v=CXO2O0gcvDo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=25,20260207
169,Gabbo,Masseo,39,"8,12,7,12",4,"SDROGO CORSE MALEDUCATE con Rohn, Dread, Delux, ilMasseo",CXO2O0gcvDo,https://www.youtube.com/watch?v=CXO2O0gcvDo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=25,20260207
169,Gabbo,Rohn,30,"10,0,12,8",4,"SDROGO CORSE MALEDUCATE con Rohn, Dread, Delux, ilMasseo",CXO2O0gcvDo,https://www.youtube.com/watch?v=CXO2O0gcvDo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=25,20260207
169,Gabbo,Dread,25,"15,0,10,0",4,"SDROGO CORSE MALEDUCATE con Rohn, Dread, Delux, ilMasseo",CXO2O0gcvDo,https://www.youtube.com/watch?v=CXO2O0gcvDo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=25,20260207
170,Masseo,Masseo,54,"15,12,12,15",4,GHSBR Corse Rancide🤢🏁: IL TRADIMENTO,PwpDXDlgsJg,https://www.youtube.com/watch?v=PwpDXDlgsJg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=26&t=20s,20260209
170,Masseo,Rohn,47,"12,8,15,12",4,GHSBR Corse Rancide🤢🏁: IL TRADIMENTO,PwpDXDlgsJg,https://www.youtube.com/watch?v=PwpDXDlgsJg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=26&t=20s,20260209
170,Masseo,Delux,43,"10,15,8,10",4,GHSBR Corse Rancide🤢🏁: IL TRADIMENTO,PwpDXDlgsJg,https://www.youtube.com/watch?v=PwpDXDlgsJg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=26&t=20s,20260209
170,Masseo,Gabbo,27,"0,10,10,7",4,GHSBR Corse Rancide🤢🏁: IL TRADIMENTO,PwpDXDlgsJg,https://www.youtube.com/watch?v=PwpDXDlgsJg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=26&t=20s,20260209
170,Masseo,Dread,8,"0,0,0,8",4,GHSBR Corse Rancide🤢🏁: IL TRADIMENTO,PwpDXDlgsJg,https://www.youtube.com/watch?v=PwpDXDlgsJg&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=26&t=20s,20260209
171,JTaz,Delux,62,"12,12,8,15,15",5,"ZUGU CORSE di NATALE a FEBBRAIO 🎄 con DREAD, ROHN, MASSEO, GABBO, DELUX, JTAZ",n85nc42iEgo,https://www.youtube.com/watch?v=n85nc42iEgo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=27&t=3s,20260211
171,JTaz,JTaz,43,"15,6,12,0,10",5,"ZUGU CORSE di NATALE a FEBBRAIO 🎄 con DREAD, ROHN, MASSEO, GABBO, DELUX, JTAZ",n85nc42iEgo,https://www.youtube.com/watch?v=n85nc42iEgo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=27&t=3s,20260211
171,JTaz,Masseo,41,"0,7,10,12,12",5,"ZUGU CORSE di NATALE a FEBBRAIO 🎄 con DREAD, ROHN, MASSEO, GABBO, DELUX, JTAZ",n85nc42iEgo,https://www.youtube.com/watch?v=n85nc42iEgo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=27&t=3s,20260211
171,JTaz,Dread,37,"0,15,15,0,7",5,"ZUGU CORSE di NATALE a FEBBRAIO 🎄 con DREAD, ROHN, MASSEO, GABBO, DELUX, JTAZ",n85nc42iEgo,https://www.youtube.com/watch?v=n85nc42iEgo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=27&t=3s,20260211
171,JTaz,Rohn,26,"0,8,0,10,8",5,"ZUGU CORSE di NATALE a FEBBRAIO 🎄 con DREAD, ROHN, MASSEO, GABBO, DELUX, JTAZ",n85nc42iEgo,https://www.youtube.com/watch?v=n85nc42iEgo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=27&t=3s,20260211
171,JTaz,Gabbo,26,"10,10,0,0,6",5,"ZUGU CORSE di NATALE a FEBBRAIO 🎄 con DREAD, ROHN, MASSEO, GABBO, DELUX, JTAZ",n85nc42iEgo,https://www.youtube.com/watch?v=n85nc42iEgo&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=27&t=3s,20260211
